,link,location,Celková cena,ID zakázky,Aktualizace,Stavba,Stav objektu,Vlastnictví,Umístění objektu,Podlaží,Užitná plocha,Sklep,Datum nastěhování,Voda,Topení,Elektřina,Doprava,Komunikace,Energetická náročnost budovy,Průkaz energetické náročnosti budovy,Bezbariérový,Vybavení,Výtah,companyName,proximityIndex,Index,Lodžie,Odpad,Telekomunikace,Plocha podlahová,Terasa,Garáž,Rok kolaudace,Poznámka k ceně,Parkování,Rok rekonstrukce,Balkón,Převod do OV,Plyn,Ukazatel energetické náročnosti budovy,Zlevněno,Původní cena,Náklady na bydlení,Plocha zahrady,Vyvolávací cena,Znalecký posudek,Minimální příhoz,Aukční jistina,ID,Druh dražby,Místo konání dražby,Datum konání dražby,Dražební vyhláška,Posudek znalce,Cena,Výška stropu,Datum ukončení výstavby,Datum zahájení prodeje,Typ bytu,Stav,Anuita,Plocha zastavěná,Počet bytů,Půdní vestavba,Datum prohlídky,Bazén,Minimální kupní cena,Termín 1. prohlídky,Termín 2. prohlídky,Datum prohlídky do
1896,"https://www.sreality.cz/detail/prodej/byt/3+1/trutnov-kryblice-lesni/1529547100
","Lesní, Trutnov - Kryblice",4 500 000 Kč za nemovitost,55121,Včera,Cihlová,Dobrý,Osobní,Klidná část obce,2. podlaží z celkem 4,119 m2,5 m2,,Dálkový vodovod,Ústřední dálkové,230V,MHD,Asfaltová,Třída G - Mimořádně nehospodárná,,,Částečně,0,EVROPA realitní kancelář HRADEC KRÁLOVÉ,426.8125,1945,,Veřejná kanalizace,,119 m2,,,,"včetně provize, včetně právního servisu",,,4 m2,Ano,,,,,,260 m2,,,,,,,,,,,,,,,,,,,,,,,,,,
1897,"https://www.sreality.cz/detail/prodej/byt/1+1/hradec-kralove-hradec-kralove-okruzni/3454105948
","Okružní, Hradec Králové",2 990 000 Kč za nemovitost,55177,Včera,Cihlová,Dobrý,Osobní,Centrum obce,5. podlaží,40 m2,1 m2,,Dálkový vodovod,Lokální plynové,230V,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída D - Méně úsporná,,,,,EVROPA realitní kancelář HRADEC KRÁLOVÉ,451.36842105263156,1946,,Veřejná kanalizace,"Telefon, Internet, Satelit, Kabelové rozvody",,,,,,,,,Ano,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1898,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-vinohrady-jagellonska/3378653004
","Jagellonská, Praha 3 - Vinohrady",10 800 000 Kč za nemovitost,HMA1561-0001,Včera,Cihlová,Velmi dobrý,Osobní,,5. podlaží z celkem 5,99 m2,,,,Lokální plynové,,,,Třída G - Mimořádně nehospodárná,,,1,1,FARAON reality,625.8571428571429,1947,,,,,,,,Cena zahrnuje právní servis a provize RK,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1899,"https://www.sreality.cz/detail/prodej/byt/3+1/brno-brno-sever-merhautova/1125574220
","Merhautova, Brno - Brno-sever",7 799 000 Kč za nemovitost,18255,Včera,Cihlová,Dobrý,Osobní,Okraj obce,2. podlaží z celkem 7 včetně 1 podzemního,80 m2,2 m2,,,Ústřední dálkové,,"Silnice, MHD, Autobus",,,,,1,1,Nemox,600.75,1948,,,"Internet, Kabelová televize",77 m2,,,,SLEVA,,,2 m2,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1900,"https://www.sreality.cz/detail/prodej/byt/1+1/dvur-kralove-nad-labem-dvur-kralove-nad-labem-kollarova/44799564
","Kollárova, Dvůr Králové nad Labem",1 290 000 Kč za nemovitost,55370,Včera,Cihlová,Dobrý,Osobní,Centrum obce,1. podlaží,32 m2,5 m2,Ihned,Dálkový vodovod,"Lokální tuhá paliva, Ústřední elektrické",230V,"Vlak, Silnice, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,Částečně,0,EVROPA realitní kancelář HRADEC KRÁLOVÉ,474.1764705882353,1949,,Veřejná kanalizace,"Internet, Ostatní",30 m2,,,,"včetně DPH, včetně poplatků, + provize RK, včetně právního servisu",1,,,Ano,,,,,,50 m2,,,,,,,,,,,,,,,,,,,,,,,,,,
1901,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-chodov-kloboukova/1071179596
","Kloboukova, Praha 4 - Chodov",4 800 000 Kč za nemovitost,0080,Včera,Panelová,Velmi dobrý,Osobní,Centrum obce,2. podlaží z celkem 4,46 m2,3 m2,,Dálkový vodovod,,230V,,,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,,,Částečně,,REICH REALITY,914.0,1950,,Veřejná kanalizace,,46 m2,,,,zahrnuje služby realitní a advokátní kanceláře,,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1902,"https://www.sreality.cz/detail/prodej/byt/3+1/praha-zlicin-tasovska/3113707084
","Tasovská, Praha 5 - Zličín",7 490 000 Kč za nemovitost,0078,Včera,Panelová,Velmi dobrý,Osobní,Klidná část obce,1. podlaží z celkem 4,72 m2,3 m2,,Místní zdroj,,230V,,,Třída D - Méně úsporná č. 78/2013 Sb. podle vyhlášky,,,Částečně,,REICH REALITY,827.1,1951,4 m2,Veřejná kanalizace,,68 m2,,,,včetně služeb RK a AK,,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1903,"https://www.sreality.cz/detail/prodej/byt/2+kk/praha-zizkov-olsanska/2317731660
","Olšanská, Praha 3 - Žižkov",11 890 000 Kč za nemovitost,HMA1549-0001,Včera,Skeletová,Novostavba,Osobní,,1. podlaží z celkem 6,80 m2,6 m2,,,Ústřední dálkové,,,,Třída E - Nehospodárná,,,1,1,FARAON reality,658.8095238095239,1952,,,,,,,,Uvedená cena je konečná včetně provize a právního servisu,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1904,"https://www.sreality.cz/detail/prodej/byt/3+1/praha-branik-nad-lesnim-divadlem/1543866188
","Nad lesním divadlem, Praha 4 - Braník",6 800 000 Kč za nemovitost,02939,Včera,Panelová,Dobrý,Osobní,,4. podlaží z celkem 14,77 m2,1,,Dálkový vodovod,,,MHD,,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,,,0,1,Myšák reality,717.6,1953,,,,77 m2,,,,cena vč. provize rk,,,1,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1905,"https://www.sreality.cz/detail/prodej/byt/3+1/hradec-kralove-moravske-predmesti-stefanikova/1445840460
","Štefánikova, Hradec Králové - Moravské Předměstí",5 450 000 Kč za nemovitost,55613,Včera,Panelová,Velmi dobrý,Družstevní,Klidná část obce,6. podlaží z celkem 8,85 m2,1,Ihned,Dálkový vodovod,Ústřední dálkové,230V,"MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,0,1,EVROPA realitní kancelář HRADEC KRÁLOVÉ,790.1578947368421,1954,1,Veřejná kanalizace,"Telefon, Internet, Kabelová televize, Ostatní",85 m2,,,,včetně právního servisu,1,,,Ano,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1906,"https://www.sreality.cz/detail/prodej/byt/3+1/praha-haje-mnichovicka/3072280140
","Mnichovická, Praha 4 - Háje",5 700 000 Kč za nemovitost,02934,Včera,Panelová,Dobrý,Osobní,,8. podlaží z celkem 13,69 m2,1,,Dálkový vodovod,,,MHD,,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,,,,1,Myšák reality,900.5238095238095,1955,1,,,69 m2,,,,cena vč. provize rk,,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1907,"https://www.sreality.cz/detail/prodej/byt/3+1/hradec-kralove-novy-hradec-kralove-mrstikova/1015817804
","Mrštíkova, Hradec Králové - Nový Hradec Králové",5 890 000 Kč za nemovitost,55684,Včera,Cihlová,Dobrý,Družstevní,Klidná část obce,2. podlaží,83 m2,1,,Dálkový vodovod,Ústřední dálkové,230V,"MHD, Autobus",Asfaltová,Třída C - Úsporná,,,,,EVROPA realitní kancelář HRADEC KRÁLOVÉ,591.578947368421,1956,1,Veřejná kanalizace,"Kabelová televize, Ostatní",,,,,,1,,,Ano,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1908,"https://www.sreality.cz/detail/prodej/byt/1+kk/zatec-zatec-havlickovo-namesti/897505372
","Havlíčkovo náměstí, Žatec",1 390 000 Kč za nemovitost (k jednání),N09073,Včera,Panelová,Dobrý,Osobní,,10. podlaží z celkem 12,20 m2,1,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,,1,0,1,FINE REALITY,380.70588235294116,1957,,Veřejná kanalizace,,,,,,"včetně provize, včetně právního servisu, cena k jednání",,,,,Plynovod,"85,0 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1909,"https://www.sreality.cz/detail/prodej/byt/1+kk/praha-praha-15-hornomecholupska/2585954124
","Hornoměcholupská, Praha - Praha 15",4 750 000 Kč za nemovitost,,Včera,Cihlová,Velmi dobrý,Osobní,,4. podlaží,39 m2,,,,,,,,Třída C - Úsporná,,1,Částečně,1,Veleslavín reality,760.1428571428571,1958,5 m2,,,,,,2014,,,,,,,,,,,,,,,,2585954124,,,,,,,,,14.09.2022,,,,,,,,,,,,
1910,"https://www.sreality.cz/detail/prodej/byt/1+kk/praha-zabehlice-na-slatince/2412557900
","Na Slatince, Praha 10 - Záběhlice",5 750 000 Kč za nemovitost,N94751,Včera,Cihlová,Velmi dobrý,Osobní,Klidná část obce,přízemí z celkem 12,67 m2,,,,,,,,Třída B - Velmi úsporná č. 78/2013 Sb. podle vyhlášky,,0,0,,NEXT REALITY LANDRGOTT REALITY,741.3333333333334,1959,,,,38 m2,29 m2,,,"poplatky 2000,- + el.",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1911,"https://www.sreality.cz/detail/prodej/byt/2+1/hradec-kralove--prazska-trida/2856027724
","Pražská třída, Hradec Králové",,,Včera,Cihlová,Před rekonstrukcí,Osobní,,2. podlaží,65 m2,1,,Dálkový vodovod,Lokální elektrické,,,"Asfaltová, Zpevněná",Třída D - Méně úsporná,,,,0,Jiří Radouš,754.0555555555555,1960,,Veřejná kanalizace,"Internet, Kabelová televize",,,,,,1,,1,,,,2 990 000 Kč za nemovitost,3 300 000 Kč,,,,,,,2856027724,,,,,,,,,,,,,,,,,,,,,
1912,"https://www.sreality.cz/detail/prodej/byt/3+1/javornik-javornik-pionyrska/583321692
","Pionýrská, Javorník",,N09075,Včera,Panelová,Dobrý,Osobní,,4. podlaží z celkem 4,72 m2,1,,Dálkový vodovod,Jiné,230V,"Vlak, Silnice, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,0,,FINE REALITY,482.7142857142857,1961,1,Veřejná kanalizace,,,,,,"včetně provize, včetně právního servisu, cena k jednání",,,,,Plynovod,,1 290 000 Kč za nemovitost (k jednání),1 399 000 Kč,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1913,"https://www.sreality.cz/detail/prodej/byt/3+kk/brno-veveri-botanicka/2502637388
","Botanická, Brno - Veveří",7 500 000 Kč za nemovitost,08221594,Včera,Cihlová,Velmi dobrý,Osobní,Klidná část obce,2. podlaží,81 m2,1,,,,,,,Třída G - Mimořádně nehospodárná,,,Částečně,1,CENTURY 21 All Inclusive,453.75,1962,,,,82 m2,,,,"včetně DPH, včetně poplatků, včetně provize, včetně právního servisu",,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1914,"https://www.sreality.cz/detail/prodej/byt/3+1/plzen-vychodni-predmesti-guldenerova/3812874588
","Guldenerova, Plzeň - Východní Předměstí",3 880 000 Kč za nemovitost,N09089,Včera,Cihlová,Dobrý,Osobní,,2. podlaží z celkem 5,63 m2,1,,Dálkový vodovod,Ústřední plynové,230V,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,0,,FINE REALITY,493.42105263157896,1963,,Veřejná kanalizace,,,,,,"bez poplatků, včetně provize, včetně právního servisu",,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1915,"https://www.sreality.cz/detail/prodej/byt/3+1/ceska-lipa-ceska-lipa-pribramska/4279388508
","Příbramská, Česká Lípa",2 390 000 Kč za nemovitost,N09101,Včera,Panelová,Před rekonstrukcí,Osobní,,1. podlaží z celkem 8,65 m2,1,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Silnice, MHD, Autobus",Asfaltová,Třída B - Velmi úsporná č. 78/2013 Sb. podle vyhlášky,,,0,1,FINE REALITY,635.9444444444445,1964,4 m2,Veřejná kanalizace,,,,,,"včetně provize, včetně právního servisu",,,,,Plynovod,"66,5 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1916,"https://www.sreality.cz/detail/prodej/byt/2+1/koprivnice-koprivnice-dukelska/4242576972
","Dukelská, Kopřivnice",2 400 000 Kč za nemovitost,N09102-1,Včera,Panelová,Dobrý,Osobní,,6. podlaží z celkem 8,60 m2,1,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída D - Méně úsporná č. 78/2013 Sb. podle vyhlášky,,1,0,1,FINE REALITY,336.94117647058823,1965,,Veřejná kanalizace,,,,,,"bez poplatků, včetně provize, včetně právního servisu",,,,,Plynovod,"153,0 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1917,"https://www.sreality.cz/detail/prodej/byt/3+kk/jesenice-jesenice-v-rohaci-i-/4077172556
","V Roháči I., Jesenice",8 602 500 Kč za nemovitost,811158,Včera,Smíšená,Velmi dobrý,Osobní,Klidná část obce,1. podlaží z celkem 4,64 m2,,Ihned,Dálkový vodovod,Lokální elektrické,"120V, 230V","Silnice, MHD",,Třída B - Velmi úsporná č. 148/2007 Sb. podle vyhlášky,,,Částečně,0,M&M reality,909.8,1966,,Veřejná kanalizace,Internet,,1,,,V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1918,"https://www.sreality.cz/detail/prodej/byt/2+1/usti-nad-labem-usti-nad-labem-centrum-snp/2245482060
","SNP, Ústí nad Labem - Ústí nad Labem-centrum",,809457,Včera,Panelová,Dobrý,Osobní,Klidná část obce,7. podlaží z celkem 9 včetně 1 podzemního,66 m2,,,Dálkový vodovod,Ústřední dálkové,"120V, 230V","Silnice, MHD, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,,1,1,M&M reality,509.3888888888889,1967,1,Veřejná kanalizace,,,,,,Cena včetně právního servisu a provize RK. V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,10,,,,,,2 380 000 Kč za nemovitost,2 700 000 Kč,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1919,"https://www.sreality.cz/detail/prodej/byt/3+1/usti-nad-labem-krasne-brezno-nestemicka/2507368796
","Neštěmická, Ústí nad Labem - Krásné Březno",2 320 000 Kč za nemovitost,795445,Včera,Panelová,Dobrý,Družstevní,Klidná část obce,4. podlaží z celkem 9 včetně 1 podzemního,67 m2,,04.11.2022,Dálkový vodovod,Ústřední dálkové,"120V, 230V","Silnice, MHD, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,,Částečně,1,M&M reality,1276.5555555555557,1968,1,Veřejná kanalizace,,,,,,Cena včetně právního servisu a provize RK. V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1920,"https://www.sreality.cz/detail/prodej/byt/2+1/mlada-boleslav-mlada-boleslav-i-staromestske-namesti/3785090636
","Staroměstské náměstí, Mladá Boleslav - Mladá Boleslav I",4 690 000 Kč za nemovitost,N09106,Včera,Cihlová,Velmi dobrý,Osobní,,3. podlaží z celkem 3,74 m2,,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Dálnice, Silnice, MHD, Autobus",,Třída D - Méně úsporná č. 78/2013 Sb. podle vyhlášky,,,0,0,FINE REALITY,629.2105263157895,1969,,,,,1,,,"bez poplatků, včetně provize, včetně právního servisu",,,,,Plynovod,"86,7 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,Mezonet,,,,,,,,,,,
1921,"https://www.sreality.cz/detail/prodej/byt/3+1/klasterec-nad-ohri-miretice-u-klasterce-nad-ohri-17--listopadu/1409799756
","17. listopadu, Klášterec nad Ohří - Miřetice u Klášterce nad Ohří",1 940 000 Kč za nemovitost,N09107,Včera,Panelová,Velmi dobrý,Osobní,Klidná část obce,4. podlaží z celkem 4,60 m2,2 m2,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Silnice, MHD, Autobus",Asfaltová,Třída D - Méně úsporná č. 78/2013 Sb. podle vyhlášky,,,0,0,FINE REALITY,363.875,1970,4 m2,Veřejná kanalizace,,,,,,"bez poplatků, včetně provize, včetně právního servisu",,,,,Plynovod,"186,0 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1922,"https://www.sreality.cz/detail/prodej/byt/3+kk/praha-kamyk-machuldova/526501708
","Machuldova, Praha 4 - Kamýk",6 190 000 Kč za nemovitost,02944,Včera,Panelová,Dobrý,Osobní,,7. podlaží z celkem 8,68 m2,1,,Dálkový vodovod,,,MHD,,Třída C - Úsporná č. 78/2013 Sb. podle vyhlášky,,,,1,Myšák reality,1098.5,1971,1,,,68 m2,,,,cena vč. provize rk,,,,,Plynovod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1923,"https://www.sreality.cz/detail/prodej/byt/2+kk/kolin-kolin-ii-masarykova/4028581452
","Masarykova, Kolín - Kolín II",2 800 000 Kč za nemovitost,N09115,Včera,Panelová,Dobrý,Osobní,Sídliště,4. podlaží z celkem 8 včetně 1 podzemního,42 m2,1,,Dálkový vodovod,Ústřední dálkové,230V,"Vlak, Silnice, MHD, Autobus",Asfaltová,Třída C - Úsporná č. 148/2007 Sb. podle vyhlášky,,,,1,FINE REALITY,430.52941176470586,1972,,Veřejná kanalizace,Internet,,,,,"bez poplatků, včetně právního servisu",,,,,Plynovod,"114,5 kWh/m^2 za rok",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
