,link,location,district,HouseType,Celková cena,ID zakázky,Aktualizace,Stavba,Stav objektu,Poloha domu,Typ domu,Podlaží,Plocha zastavěná,Užitná plocha,Plocha podlahová,Plocha pozemku,Plocha zahrady,Sklep,Datum nastěhování,Voda,Topení,Plyn,Odpad,Doprava,Komunikace,Energetická náročnost budovy,Bezbariérový,Vybavení,companyName,proximityIndex,Index,Poznámka k ceně,Elektřina,Ukazatel energetické náročnosti budovy,Umístění objektu,Parkování,Garáž,Rok rekonstrukce,Výtah,Cena,Rok kolaudace,Telekomunikace,Průkaz energetické náročnosti budovy,Bazén,Počet bytů,ID,Náklady na bydlení,Zlevněno,Původní cena,Plocha bazénu,Výška stropu,Stav,Půdní vestavba,Vyvolávací cena,Znalecký posudek,Minimální příhoz,Aukční jistina,Druh dražby,Místo konání dražby,Datum konání dražby,Dražební vyhláška,Posudek znalce,Datum prohlídky,Datum zahájení prodeje,Minimální kupní cena,Termín 1. prohlídky,Termín 2. prohlídky,Datum ukončení výstavby,Datum prohlídky do
243,https://www.sreality.cz/detail/prodej/dum/rodinny/merklin-merklin-/2431338060,"Merklín, okres Karlovy Vary",karlovy-vary,"rodinne-domy
",11 400 000 Kč za nemovitost,100339,10.10.2022,Cihlová,Dobrý,Samostatný,Patrový,2,175 m2,340 m2,340 m2,687 m2,,,Ihned,Dálkový vodovod,Ústřední plynové,Plynovod,Veřejná kanalizace,"Vlak, Silnice, MHD",Asfaltová,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,0,1,Keller Williams Metropolitan,1366.8333333333333,254,lze financovat hypotečním úvěrem,230V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
244,https://www.sreality.cz/detail/prodej/dum/rodinny/karlovy-vary-rybare-dr--premysla-jerabka/1766336604,"Dr. Přemysla Jeřábka, Karlovy Vary - Rybáře",karlovy-vary,"rodinne-domy
",12 999 000 Kč za nemovitost (k jednání),,21.10.2022,Montovaná,Novostavba,Samostatný,Přízemní,,246 m2,167 m2,,527 m2,,,,Místní zdroj,Podlahové,Plynovod,Veřejná kanalizace,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída A - Mimořádně úsporná,1,Částečně,CONNEXION GROUPE,981.1052631578947,255,,,"79,0 kWh/m^2 za rok",Klidná část obce,2,1,,0,,2021,,,,,1766336604,,,,,,,,,,,,,,,,,,,,,,,
245,https://www.sreality.cz/detail/prodej/dum/rodinny/karlovy-vary-rybare-slepa/3167820,"Slepá, Karlovy Vary - Rybáře",karlovy-vary,"rodinne-domy
",9 900 000 Kč za nemovitost,N1671,16.08.2022,Smíšená,Dobrý,Samostatný,Patrový,3,292 m2,500 m2,500 m2,316 m2,,,31.10.2022,,Ústřední elektrické,,Veřejná kanalizace,"Vlak, Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,Realitní kancelář Sedláček,562.8421052631579,256,cena k jednání,,,Klidná část obce,,1,,0,,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,
246,https://www.sreality.cz/detail/prodej/dum/rodinny/becov-nad-teplou-vodna-/3163027020,"Bečov nad Teplou - Vodná, okres Karlovy Vary",karlovy-vary,"rodinne-domy
",1 900 000 Kč za nemovitost,0294-NP00717,17.10.2022,Cihlová,Před rekonstrukcí,Samostatný,Patrový,2,84 m2,140 m2,,579 m2,495 m2,,,Studna,,,ČOV pro celý objekt,"Vlak, Silnice, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,0,RE/MAX Glorion Karlovy Vary,2900.5714285714284,257,,230V,,Klidná část obce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
247,https://www.sreality.cz/detail/prodej/dum/rodinny/bochov-bochov-zahradni/1237014092,"Zahradní, Bochov",karlovy-vary,"rodinne-domy
",3 800 000 Kč za nemovitost,809826,03.10.2022,Cihlová,Dobrý,Samostatný,Přízemní,2 včetně 1 podzemního,,108 m2,,505 m2,,,,Dálkový vodovod,"Lokální plynové, Lokální tuhá paliva",,Veřejná kanalizace,"Silnice, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,,M&M reality,789.5555555555555,258,V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,"230V, 400V",,Klidná část obce,4,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
248,https://www.sreality.cz/detail/prodej/dum/rodinny/karlovy-vary-karlovy-vary-slovenska/709060172,"Slovenská, Karlovy Vary",karlovy-vary,"rodinne-domy
",9 900 000 Kč za nemovitost,309,27.09.2022,Cihlová,Velmi dobrý,Samostatný,Patrový,2,101 m2,150 m2,,566 m2,,,Ihned,,,,,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,1,NADIN REALITY,1434.7894736842106,259,"Původní cena: 11.200.000,- Kč",,,Klidná část obce,,,,,,2008,,,,,,,,,,,,,,,,,,,,,,,,,,,,
249,https://www.sreality.cz/detail/prodej/dum/rodinny/karlovy-vary-tasovice-benatska/3536578380,"Benátská, Karlovy Vary - Tašovice",karlovy-vary,"rodinne-domy
",8 500 000 Kč za nemovitost,21757,21.09.2022,Smíšená,Velmi dobrý,Samostatný,Přízemní,1,177 m2,260 m2,,932 m2,755 m2,,,"Místní zdroj, Dálkový vodovod","Lokální plynové, Lokální tuhá paliva",Plynovod,"Veřejná kanalizace, Septik","Vlak, Dálnice, Silnice, Autobus","Asfaltová, Zpevněná",Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,,Carexim Group s.r.o.,1282.388888888889,260,,230V,,Klidná část obce,2,1,,,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,
250,https://www.sreality.cz/detail/prodej/dum/rodinny/karlovy-vary-karlovy-vary-pod-jelenim-skokem/417708124,"Pod Jelením skokem, Karlovy Vary",karlovy-vary,"rodinne-domy
",12 500 000 Kč za nemovitost,0294-NP00594,29.08.2022,Cihlová,Před rekonstrukcí,Rohový,Přízemní,3. podlaží z celkem 3,120 m2,222 m2,,395 m2,277 m2,,Ihned,,,,,"Silnice, MHD",Asfaltová,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,,0,RE/MAX Glorion Karlovy Vary,598.7368421052631,261,,,,Klidná část obce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
251,https://www.sreality.cz/detail/prodej/dum/rodinny/jachymov-jachymov-trida-dukelskych-hrdinu/944928332,"třída Dukelských hrdinů, Jáchymov",karlovy-vary,"rodinne-domy
",10 999 000 Kč za nemovitost,640851,06.10.2022,Cihlová,Velmi dobrý,Řadový,Patrový,4,105 m2,300 m2,,154 m2,,1,,Dálkový vodovod,Ústřední elektrické,,Veřejná kanalizace,Autobus,,Třída G - Mimořádně nehospodárná,,,Dumrealit.cz Bonus,962.6153846153846,262,vč. právního servisu a provize RK,230V,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
252,https://www.sreality.cz/detail/prodej/dum/rodinny/otrocin--/2946332236,"Otročín, okres Karlovy Vary",karlovy-vary,"rodinne-domy
",1 299 000 Kč za nemovitost,14222113,13.10.2022,Skeletová,Ve výstavbě,Samostatný,Patrový,,,130 m2,,780 m2,,,,Místní zdroj,,,,"Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,CENTURY 21 HARMONY,2117.0,263,"včetně DPH, včetně poplatků, včetně provize, včetně právního servisu",230V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
253,https://www.sreality.cz/detail/prodej/dum/rodinny/bozicany-bozicany-/2798590300,"Božičany, okres Karlovy Vary",karlovy-vary,"rodinne-domy
",3 300 000 Kč za nemovitost,797748,03.08.2022,Cihlová,Dobrý,Samostatný,Přízemní,2 včetně 1 podzemního,,415 m2,,415 m2,,,,Dálkový vodovod,Lokální plynové,,Veřejná kanalizace,"Silnice, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,Částečně,M&M reality,1418.8823529411766,264,V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,"230V, 400V",,Klidná část obce,5,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
254,https://www.sreality.cz/detail/prodej/dum/rodinny/otrocin--/2784654924,"Otročín, okres Karlovy Vary",karlovy-vary,"rodinne-domy
",3 160 000 Kč za nemovitost,14222111,13.10.2022,Skeletová,Ve výstavbě,Samostatný,Patrový,,,140 m2,,670 m2,,1,,Místní zdroj,,,Veřejná kanalizace,"Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,,CENTURY 21 HARMONY,2117.0,265,"včetně DPH, včetně poplatků, včetně provize, včetně právního servisu",230V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
255,https://www.sreality.cz/detail/prodej/dum/rodinny/karlovy-vary-olsova-vrata-/1057953356,"Karlovy Vary - Olšová Vrata, okres Karlovy Vary",karlovy-vary,"rodinne-domy
",4 499 999 Kč za nemovitost,00049,14.10.2022,Smíšená,Dobrý,Řadový,Patrový,2 včetně 1 podzemního,153 m2,290 m2,,381 m2,228 m2,1,,Dálkový vodovod,"Lokální tuhá paliva, Jiné",,Veřejná kanalizace,Autobus,,Třída F - Velmi nehospodárná č. 78/2013 Sb. podle vyhlášky,,Částečně,RK Green,2374.4736842105262,266,"včetně poplatků, včetně právního servisu",230V,"228,0 kWh/m^2 za rok",Klidná část obce,1,1,,0,,,Internet,,,,,,,,,,,,,,,,,,,,,,,,,,,
256,https://www.sreality.cz/detail/prodej/dum/rodinny/dalovice-vysoka-/3010723164,"Dalovice - Vysoká, okres Karlovy Vary",karlovy-vary,"rodinne-domy
",12 000 000 Kč za nemovitost,85,26.09.2022,Cihlová,Velmi dobrý,Samostatný,Patrový,2,993 m2,400 m2,,2082 m2,,,,,,Plynovod,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,,0,NADIN REALITY,1694.2105263157894,267,,,,Centrum obce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
257,https://www.sreality.cz/detail/prodej/dum/rodinny/karlovy-vary-stara-role-m--rovenske/3489552732,"M. Rovenské, Karlovy Vary - Stará Role",karlovy-vary,"rodinne-domy
",13 800 000 Kč za nemovitost,100224,05.09.2022,Cihlová,Velmi dobrý,Samostatný,Patrový,2,145 m2,242 m2,206 m2,1020 m2,,,Ihned,Dálkový vodovod,Ústřední plynové,Plynovod,Veřejná kanalizace,"Dálnice, Silnice, MHD, Autobus",Asfaltová,Třída C - Úsporná č. 148/2007 Sb. podle vyhlášky,0,Částečně,Keller Williams Metropolitan,980.1578947368421,268,lze financovat hypotečním úvěrem,230V,,,,,,,,,"Telefon, Internet, Satelit, Kabelová televize",,,,,,,,,,,,,,,,,,,,,,,,,,,
258,https://www.sreality.cz/detail/prodej/dum/rodinny/becov-nad-teplou-becov-nad-teplou-plzenska/1119299148,"Plzeňská, Bečov nad Teplou",karlovy-vary,"rodinne-domy
",1 950 000 Kč za nemovitost,100321,19.07.2022,Cihlová,Před rekonstrukcí,Samostatný,Patrový,2,93 m2,300 m2,300 m2,466 m2,,,Ihned,Dálkový vodovod,Jiné,,Septik,Silnice,Asfaltová,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,0,0,Keller Williams Metropolitan,1568.6363636363637,269,lze financovat hypotečním úvěrem,230V,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
259,https://www.sreality.cz/detail/prodej/dum/rodinny/ostrov-kvetnova-/3133421132,"Ostrov - Květnová, okres Karlovy Vary",karlovy-vary,"rodinne-domy
",3 450 000 Kč za nemovitost,640649,21.10.2022,Cihlová,Před rekonstrukcí,Samostatný,Patrový,2,80 m2,160 m2,160 m2,666 m2,,,,Studna,Lokální tuhá paliva,,Septik,"Vlak, Autobus",,Třída G - Mimořádně nehospodárná,,,Dumrealit.cz Bonus,2840.0,270,Cena vč. právních služeb a provize RK,230V,,Klidná část obce,5,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
260,https://www.sreality.cz/detail/prodej/dum/rodinny/nejdek-nejdek-karlovarska/4033164876,"Karlovarská, Nejdek",karlovy-vary,"rodinne-domy
",9 900 000 Kč za nemovitost (k jednání),01107,17.10.2022,Cihlová,Dobrý,Samostatný,Patrový,,296 m2,600 m2,,1012 m2,,1,,Dálkový vodovod,Ústřední plynové,Plynovod,,"Vlak, Silnice, Autobus","Dlážděná, Asfaltová",Třída G - Mimořádně nehospodárná,,Částečně,Dobrébydlení Trading s.r.o.,470.73333333333335,271,cena k jednání,230V,,Centrum obce,,3,,,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,
261,https://www.sreality.cz/detail/prodej/dum/rodinny/abertamy-abertamy-dlouha/711734860,"Dlouhá, Abertamy",karlovy-vary,"rodinne-domy
",16 490 000 Kč za nemovitost (k jednání),01104,17.10.2022,Cihlová,Velmi dobrý,Samostatný,Patrový,,,250 m2,,186 m2,,1,,Dálkový vodovod,Ústřední plynové,Plynovod,Veřejná kanalizace,"Silnice, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,1,Dobrébydlení Trading s.r.o.,1405.6923076923076,273,cena k jednání,230V,,Klidná část obce,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
262,https://www.sreality.cz/detail/prodej/dum/rodinny/zlutice-zlutice-28--rijna/276805196,"28. října, Žlutice",karlovy-vary,"rodinne-domy
",2 700 000 Kč za nemovitost,41460,09.07.2022,Smíšená,Před rekonstrukcí,V bloku,Patrový,,,169 m2,,202 m2,,,Ihned,Dálkový vodovod,Lokální tuhá paliva,,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná,,,"Broker Consulting, a.s.",317.8333333333333,274,,230V,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
263,https://www.sreality.cz/detail/prodej/dum/rodinny/zlutice-zlutice-hradebni/1538611548,"Hradební, Žlutice",karlovy-vary,"rodinne-domy
",3 980 000 Kč za nemovitost,41248,09.07.2022,Smíšená,Dobrý,V bloku,Patrový,,,179 m2,,754 m2,,,Ihned,Dálkový vodovod,,,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná,,,"Broker Consulting, a.s.",316.3333333333333,275,,400V,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,
264,https://www.sreality.cz/detail/prodej/dum/rodinny/otrocin--/3257546316,"Otročín, okres Karlovy Vary",karlovy-vary,"rodinne-domy
",1 200 000 Kč za nemovitost,806640,14.10.2022,Cihlová,Před rekonstrukcí,Samostatný,Patrový,2,,210 m2,,1611 m2,,,Ihned,Místní zdroj,,,Septik,"Vlak, Silnice, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,0,M&M reality,2117.0,276,Bez provize RK a právního servisu. V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,"120V, 230V",,Polosamota,1,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
265,https://www.sreality.cz/detail/prodej/dum/rodinny/karlovy-vary-tasovice-/1566521692,"Karlovy Vary - Tašovice, okres Karlovy Vary",karlovy-vary,"rodinne-domy
",16 250 000 Kč za nemovitost (k jednání),01046,17.10.2022,Cihlová,Velmi dobrý,Samostatný,Patrový,,,340 m2,,1074 m2,,,,Dálkový vodovod,Ústřední elektrické,,Veřejná kanalizace,"Dálnice, Silnice, MHD, Autobus",Dlážděná,Třída G - Mimořádně nehospodárná,,,Dobrébydlení Trading s.r.o.,1328.4444444444443,277,"včetně právního servisu, cena k jednání",230V,,Klidná část obce,1,,,,,,Internet,,1,,,,,,,,,,,,,,,,,,,,,,,,,
266,https://www.sreality.cz/detail/prodej/dum/rodinny/straz-nad-ohri-boc-/1983301196,"Stráž nad Ohří - Boč, okres Karlovy Vary",karlovy-vary,"rodinne-domy
",3 990 000 Kč za nemovitost,100310,07.07.2022,Cihlová,Před rekonstrukcí,Samostatný,Patrový,3,826 m2,700 m2,700 m2,857 m2,,,Ihned,Dálkový vodovod,Lokální tuhá paliva,,ČOV pro celý objekt,"Vlak, Silnice, MHD",Asfaltová,Třída C - Úsporná č. 148/2007 Sb. podle vyhlášky,0,Částečně,Keller Williams Metropolitan,1830.888888888889,278,lze financovat hypotečním úvěrem,230V,,,,,,,,,Ostatní,,,,,,,,,,,,,,,,,,,,,,,,,,,
267,https://www.sreality.cz/detail/prodej/dum/rodinny/karlovy-vary-karlovy-vary-ondrejska/311281484,"Ondřejská, Karlovy Vary",karlovy-vary,"rodinne-domy
",6 500 000 Kč za nemovitost (k jednání),15328,04.10.2022,Cihlová,Před rekonstrukcí,Řadový,Patrový,4. podlaží z celkem 4,100 m2,240 m2,,109 m2,,,Ihned,,,,,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,0,REALITY PRORADOST Zlata Roudná,571.9473684210526,279,Cena k jednání,,,Centrum obce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
268,https://www.sreality.cz/detail/prodej/dum/rodinny/sadov-stran-/2878133836,"Sadov - Stráň, okres Karlovy Vary",karlovy-vary,"rodinne-domy
",3 669 900 Kč za nemovitost,640515,24.09.2022,Cihlová,V rekonstrukci,Samostatný,Patrový,2,150 m2,245 m2,,587 m2,,1,,Studna,Lokální tuhá paliva,,Septik,Autobus,,Třída G - Mimořádně nehospodárná,,,Dumrealit.cz Bonus,2763.125,280,vč. právního servisu a provize RK,"230V, 400V",,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
269,https://www.sreality.cz/detail/prodej/dum/rodinny/jenisov-pod-rohem-k-lesiku/980979036,"K Lesíku, Jenišov - Pod Rohem",karlovy-vary,"rodinne-domy
",18 500 000 Kč za nemovitost,0294-NP00426,29.08.2022,Cihlová,Velmi dobrý,Samostatný,Patrový,2,202 m2,354 m2,,1895 m2,,,,,,,,,,Třída C - Úsporná č. 264/2020 Sb. podle vyhlášky,,1,RE/MAX Glorion Karlovy Vary,1772.7222222222222,281,Při rychlém jednání možná sleva!!!!,,,Klidná část obce,,,,,,2011,,,,,,,,,,,,,,,,,,,,,,,,,,,,
270,https://www.sreality.cz/detail/prodej/dum/rodinny/karlovy-vary-karlovy-vary-zamecky-vrch/227337804,"Zámecký vrch, Karlovy Vary",karlovy-vary,"rodinne-domy
",18 997 000 Kč za nemovitost,,22.06.2022,Cihlová,Po rekonstrukci,,Patrový,3,,400 m2,,435 m2,,,,Dálkový vodovod,Lokální plynové,Plynovod,Veřejná kanalizace,"Silnice, MHD, Autobus","Dlážděná, Asfaltová",Třída G - Mimořádně nehospodárná,,1,Carlsbad Investment s.r.o.,582.7894736842105,282,,,,,1,,,,,,"Telefon, Internet, Satelit",,,,227337804,,,,,,,,,,,,,,,,,,,,,,,
271,https://www.sreality.cz/detail/prodej/dum/rodinny/karlovy-vary-stara-role-dobrovskeho/3117631836,"Dobrovského, Karlovy Vary - Stará Role",karlovy-vary,"rodinne-domy
",7 950 000 Kč za nemovitost (k jednání),01062,06.10.2022,Cihlová,Dobrý,Samostatný,Patrový,2,88 m2,150 m2,,734 m2,605 m2,,,Dálkový vodovod,"Ústřední plynové, Ústřední tuhá paliva",Plynovod,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná,,0,Dobrébydlení Trading s.r.o.,1076.578947368421,283,cena k jednání,400V,,Klidná část obce,,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
272,https://www.sreality.cz/detail/prodej/dum/rodinny/dalovice-vseborovice-u-vodojemu/2027808332,"U Vodojemu, Dalovice - Všeborovice",karlovy-vary,"rodinne-domy
",,100280,04.07.2022,Cihlová,Velmi dobrý,Samostatný,Patrový,3,297 m2,640 m2,640 m2,1842 m2,1545 m2,,22.01.2023,Dálkový vodovod,"Lokální elektrické, Jiné",,Veřejná kanalizace,"Silnice, Autobus",Asfaltová,Třída C - Úsporná č. 148/2007 Sb. podle vyhlášky,1,1,Keller Williams Metropolitan,1335.0526315789473,284,lze financovat hypotečním úvěrem,"230V, 400V",,,,,,,Informace o ceně na dotaz,,"Internet, Kabelová televize",,,,,,,,,,,,,,,,,,,,,,,,,,,
273,https://www.sreality.cz/detail/prodej/dum/rodinny/verusicky-luka-/682744156,"Verušičky - Luka, okres Karlovy Vary",karlovy-vary,"rodinne-domy
",1 721 000 Kč za nemovitost,796045,18.09.2022,Cihlová,Před rekonstrukcí,Samostatný,Patrový,3 včetně 1 podzemního,,200 m2,,1074 m2,,,,Místní zdroj,Jiné,,Veřejná kanalizace,"Silnice, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,0,M&M reality,1819.4,285,V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,"120V, 230V",,Centrum obce,2,,,0,,,Telefon,,,,,,,,,,,,,,,,,,,,,,,,,,,
274,https://www.sreality.cz/detail/prodej/dum/rodinny/nejdek-nejdek-jungmannova/455079500,"Jungmannova, Nejdek",karlovy-vary,"rodinne-domy
",3 990 000 Kč za nemovitost,6609,02.09.2022,Cihlová,Velmi dobrý,Samostatný,Patrový,2,180 m2,132 m2,,249 m2,,,,,,Plynovod,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,0,Euro Reality Plzeň,920.4666666666667,286,,,,Klidná část obce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
275,https://www.sreality.cz/detail/prodej/dum/rodinny/nove-hamry-nove-hamry-/3869832780,"Nové Hamry, okres Karlovy Vary",karlovy-vary,"rodinne-domy
",12 890 000 Kč za nemovitost,00152,16.09.2022,Cihlová,Velmi dobrý,Samostatný,Patrový,3 včetně 1 podzemního,85 m2,205 m2,175 m2,2954 m2,2794 m2,10 m2,,Dálkový vodovod,"Ústřední plynové, Ústřední elektrické, Jiné",Plynovod,Veřejná kanalizace,"Vlak, Silnice, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná,,Částečně,OAK real,2423.769230769231,287,"včetně provize, včetně právního servisu","230V, 400V",,Okraj obce,,,,,,,Ostatní,,,,,,,,,,,,,,,,,,,,,,,,,,,
276,https://www.sreality.cz/detail/prodej/dum/rodinny/karlovy-vary-hurky-/3314849356,"Karlovy Vary - Hůrky, okres Karlovy Vary",karlovy-vary,"rodinne-domy
",12 000 000 Kč za nemovitost,85,08.06.2022,Cihlová,Velmi dobrý,,Patrový,2,174 m2,225 m2,,635 m2,,,Ihned,,,,,,,,,,Tout Puissant Almaz,2019.7894736842106,288,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,07.06.2022,,,,,
277,https://www.sreality.cz/detail/prodej/dum/rodinny/abertamy-abertamy-rooseweltova/1690720604,"Rooseweltova, Abertamy",karlovy-vary,"rodinne-domy
",10 490 000 Kč za nemovitost,6044,30.08.2022,Cihlová,Dobrý,Samostatný,Patrový,4,136 m2,445 m2,,1603 m2,,,,,,,Veřejná kanalizace,,,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,,Částečně,ZOO REALITY,1411.5384615384614,289,,,,Klidná část obce,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
278,https://www.sreality.cz/detail/prodej/dum/rodinny/cernava--/369595980,"Černava, okres Karlovy Vary",karlovy-vary,"rodinne-domy
",7 250 000 Kč za nemovitost,01075,30.09.2022,Smíšená,Velmi dobrý,Samostatný,Patrový,3 včetně 1 podzemního,256 m2,130 m2,,2302 m2,2046 m2,1,,Studna,Jiné,,ČOV pro celý objekt,,,Třída G - Mimořádně nehospodárná,,Částečně,Dobrébydlení Trading s.r.o.,2809.6666666666665,290,"včetně poplatků, včetně provize, včetně právního servisu",230V,,Klidná část obce,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
279,https://www.sreality.cz/detail/prodej/dum/rodinny/jachymov-jachymov-mathesiova/829986380,"Mathesiova, Jáchymov",karlovy-vary,"rodinne-domy
",4 798 000 Kč za nemovitost (k jednání),00852-1,03.06.2022,Cihlová,Před rekonstrukcí,Řadový,Patrový,3 včetně 1 podzemního,,245 m2,,100 m2,,1,,Místní zdroj,"Ústřední plynové, Ústřední tuhá paliva",Plynovod,Veřejná kanalizace,"Vlak, MHD, Autobus","Betonová, Asfaltová",,,0,TL Real,1045.0,291,"včetně DPH, včetně poplatků, včetně provize, včetně právního servisu, cena k jednání",230V,,Klidná část obce,,1,,0,,,Kabelové rozvody,,,,,,,,,,,1,,,,,,,,,,,,,,,,
280,https://www.sreality.cz/detail/prodej/dum/rodinny/karlovy-vary-karlovy-vary-slovenska/1499436620,"Slovenská, Karlovy Vary",karlovy-vary,"rodinne-domy
",8 000 000 Kč za nemovitost,N83958,06.09.2022,Cihlová,Novostavba,Samostatný,Patrový,1,88 m2,176 m2,,440 m2,,,,,,,,,,Třída G - Mimořádně nehospodárná č. 78/2013 Sb. podle vyhlášky,0,1,NEXT REALITY KARLOVY VARY,1229.5263157894738,292,SLEVA,,,Klidná část obce,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
281,https://www.sreality.cz/detail/prodej/dum/rodinny/dalovice-vseborovice-nad-rekou/2166728268,"Nad Řekou, Dalovice - Všeborovice",karlovy-vary,"rodinne-domy
",7 995 000 Kč za nemovitost,22061286,29.08.2022,Cihlová,Dobrý,Samostatný,Patrový,3,110 m2,285 m2,,442 m2,,,,"Dálkový vodovod, Studna",Ústřední elektrické,Plynovod,Veřejná kanalizace,"Silnice, MHD, Autobus",Asfaltová,Třída G - Mimořádně nehospodárná č. 264/2020 Sb. podle vyhlášky,0,,RECOM REALITY s.r.o.,1295.3157894736842,293,,400V,,Klidná část obce,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
282,https://www.sreality.cz/detail/prodej/dum/rodinny/pila-pila-/1450108748,"Pila, okres Karlovy Vary",karlovy-vary,"rodinne-domy
",4 800 000 Kč za nemovitost,814174,11.10.2022,Smíšená,Dobrý,Samostatný,Patrový,3 včetně 1 podzemního,,286 m2,,1081 m2,,1,,Místní zdroj,"Lokální tuhá paliva, Ústřední dálkové",,Veřejná kanalizace,"Silnice, MHD, Autobus",,Třída G - Mimořádně nehospodárná č. 148/2007 Sb. podle vyhlášky,1,Částečně,M&M reality,3094.5333333333333,294,V četně právního servisu a provize RK . V případě více zájemců může RK využít pro výběr kupujícího formu aukce.,"230V, 400V",,Klidná část obce,3,1,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
283,https://www.sreality.cz/detail/prodej/dum/rodinny/becov-nad-teplou-becov-nad-teplou-plzenska/2811344460,"Plzeňská, Bečov nad Teplou",karlovy-vary,"rodinne-domy
",1 680 000 Kč za nemovitost,N1552,14.09.2022,Cihlová,Před rekonstrukcí,Samostatný,Patrový,2,68 m2,138 m2,138 m2,1030 m2,,1,Ihned,,Lokální tuhá paliva,,Veřejná kanalizace,"Silnice, Autobus",,Třída G - Mimořádně nehospodárná,,,WMreality,912.4545454545455,295,,400V,,,1,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
